Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SSSQ.SFMN1141CT,2004.09,176.848,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2004.12,177.843,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2005.03,178.104,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2005.06,182.605,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2005.09,187.021,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2005.12,193.246,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2006.03,201.871,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2006.06,205.02,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2006.09,204.923,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2006.12,209.53,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2007.03,216.677,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2007.06,222.818,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2007.09,231.49,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2007.12,238.9,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2008.03,242.492,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2008.06,248.658,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2008.09,256.905,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2008.12,257.786,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2009.03,256.003,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2009.06,257.145,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2009.09,258.638,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2009.12,261.245,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2010.03,263.187,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2010.06,265.064,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2010.09,265.876,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2010.12,264.99,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2011.03,265.851,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2011.06,275.527,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2011.09,286.976,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2011.12,294.344,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2012.03,299.195,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2012.06,297.331,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2012.09,292.309,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2012.12,299.018,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2013.03,305.07,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2013.06,306.064,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2013.09,310.193,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2013.12,317.089,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2014.03,325.612,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2014.06,330.95,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2014.09,333.17,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2014.12,329.815,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2015.03,324.82,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2015.06,322.272,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2015.09,326.512,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2015.12,334.822,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2016.03,341.152,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2016.06,338.368,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2016.09,339.222,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2016.12,355.721,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2017.03,378.362,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2017.06,400.288,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2017.09,405.113,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2017.12,395.016,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2018.03,396.32,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2018.06,410.638,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2018.09,422.325,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2018.12,424.658,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2019.03,428.778,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2019.06,445.735,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2019.09,465.902,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2019.12,473.625,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2020.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2020.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2020.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2020.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2021.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2021.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2021.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2021.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2022.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2022.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2022.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2022.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2023.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2023.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2023.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2023.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2024.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CT,2024.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Trend,
SSSQ.SFRS2111CA,2004.06,913.683,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2004.09,937.184,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2004.12,908.676,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2005.03,809.465,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2005.06,953.3,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2005.09,956.487,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2005.12,914.137,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2006.03,870.061,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2006.06,898.994,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2006.09,926.066,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2006.12,903.123,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2007.03,892.562,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2007.06,946.469,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2007.09,976.238,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2007.12,979.762,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2008.03,933.4,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2008.06,1018.605,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2008.09,1018.42,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2008.12,957.939,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2009.03,880.105,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2009.06,955.281,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2009.09,962.346,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2009.12,933.187,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2010.03,951.191,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2010.06,992.67,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2010.09,1030.927,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2010.12,972.561,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2011.03,976.175,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2011.06,1067.982,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2011.09,1089.815,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2011.12,1093.958,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2012.03,1015.037,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2012.06,1057.729,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2012.09,1088.866,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2012.12,1050.326,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2013.03,1033.693,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2013.06,1136.9,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2013.09,1146.379,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2013.12,1128.925,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2014.03,1126.185,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2014.06,1167.8,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2014.09,1167.656,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2014.12,1173.147,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2015.03,1155.625,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2015.06,1189.016,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2015.09,1256.254,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2015.12,1266.157,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2016.03,1226.871,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2016.06,1306.971,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2016.09,1371.256,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2016.12,1409.018,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2017.03,1351.161,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2017.06,1402.98,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2017.09,1465.739,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2017.12,1455.404,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
SSSQ.SFRS2111CA,2018.03,1390.959,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,
